dataset,dataset_label,experiment,model,candidate_set,selection_criterion,n_seeds,seeds,selected_lambda_values,selected_C_values,Accuracy_mean,Accuracy_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,Specificity_mean,Specificity_std,Balanced Accuracy_mean,Balanced Accuracy_std,ROC-AUC_mean,ROC-AUC_std,PR-AUC_mean,PR-AUC_std,FN_mean,FN_std,FP_mean,FP_std,Business Cost_mean,Business Cost_std
australian,Australian Full,feature_specific,Feature-specific,all,validation_f1,5,"10, 20, 30, 40, 50","0.10, 0.65, 0.80, 0.60, 0.70","0.75, 0.5, 0.3, 0.5, 0.75",0.7768115942028986,0.015709770571506396,0.7986899296425694,0.01681142454930041,0.8040711094564408,0.022342686522239086,0.7948051948051947,0.03830618494481199,0.7540983606557378,0.040155569553822594,0.7744517777304663,0.015417644508459125,0.849265488609751,0.027099236328229255,0.8468680972653793,0.046997076282447856,15.8,2.949576240750525,15.0,2.449489742783178,94.0,13.171939872319491
australian,Australian Full,feature_specific,Feature-specific,all,validation_business_cost,5,"10, 20, 30, 40, 50","0.10, 0.65, 1.00, 0.90, 0.70","0.75, 0.5, 2, 3, 0.75",0.7753623188405796,0.012551092808470133,0.803516410765666,0.017592620198637388,0.783867765454675,0.011041862075451683,0.825974025974026,0.04996203652382165,0.7114754098360656,0.03591623327902729,0.7687247179050458,0.007937413925134813,0.8383223334043006,0.01830002573987381,0.8428425446010704,0.036099228026578695,13.4,3.847076812334269,17.6,2.1908902300206643,84.6,17.08215443086732
australian,Australian Full,feature_specific,Feature-specific,all,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.10, 0.65, 0.80, 0.60, 0.05","0.75, 0.5, 0.3, 0.5, 0.5",0.7753623188405797,0.01699425999936026,0.7964998907870413,0.01889616853534276,0.8051822205675518,0.022227456965613835,0.7896103896103897,0.042481629178691215,0.7573770491803279,0.04081934294422535,0.7734937193953587,0.01615415163718295,0.8475196934213327,0.026934145928004888,0.845445467931329,0.04611032139468118,16.2,3.271085446759225,14.8,2.4899799195977463,95.8,14.720733677368122
australian,Australian Full,feature_specific,Feature-specific,nonzero,validation_f1,5,"10, 20, 30, 40, 50","0.10, 0.65, 0.80, 0.60, 0.70","0.75, 0.5, 0.3, 0.5, 0.75",0.7768115942028986,0.015709770571506396,0.7986899296425694,0.01681142454930041,0.8040711094564408,0.022342686522239086,0.7948051948051947,0.03830618494481199,0.7540983606557378,0.040155569553822594,0.7744517777304663,0.015417644508459125,0.849265488609751,0.027099236328229255,0.8468680972653793,0.046997076282447856,15.8,2.949576240750525,15.0,2.449489742783178,94.0,13.171939872319491
australian,Australian Full,feature_specific,Feature-specific,nonzero,validation_business_cost,5,"10, 20, 30, 40, 50","0.10, 0.65, 1.00, 0.90, 0.70","0.75, 0.5, 2, 3, 0.75",0.7753623188405796,0.012551092808470133,0.803516410765666,0.017592620198637388,0.783867765454675,0.011041862075451683,0.825974025974026,0.04996203652382165,0.7114754098360656,0.03591623327902729,0.7687247179050458,0.007937413925134813,0.8383223334043006,0.01830002573987381,0.8428425446010704,0.036099228026578695,13.4,3.847076812334269,17.6,2.1908902300206643,84.6,17.08215443086732
australian,Australian Full,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.10, 0.65, 0.80, 0.60, 0.05","0.75, 0.5, 0.3, 0.5, 0.5",0.7753623188405797,0.01699425999936026,0.7964998907870413,0.01889616853534276,0.8051822205675518,0.022227456965613835,0.7896103896103897,0.042481629178691215,0.7573770491803279,0.04081934294422535,0.7734937193953587,0.01615415163718295,0.8475196934213327,0.026934145928004888,0.845445467931329,0.04611032139468118,16.2,3.271085446759225,14.8,2.4899799195977463,95.8,14.720733677368122
fico_heloc,FICO HELOC Full,convex,Convex,all,validation_f1,5,"10, 20, 30, 40, 50","0.75, 0.00, 0.50, 0.50, 0.00","1, 1, 1, 1, 1",0.7180688336520076,0.005779789292616377,0.728476004816865,0.011516090739299942,0.7326623950790623,0.013820506982067814,0.7254578754578755,0.0327206400865456,0.7100000000000001,0.031945265689926554,0.7177289377289376,0.005508177282301157,0.7789211538461538,0.0010328066017312551,0.7676945120672058,0.00811919879915364,299.8,35.730938974507794,290.0,31.945265689926575,1789.0,148.93958506723456
fico_heloc,FICO HELOC Full,convex,Convex,all,validation_business_cost,5,"10, 20, 30, 40, 50","0.00, 0.00, 0.50, 0.10, 0.00","1, 1, 1, 1, 1",0.7209369024856597,0.008849023980401226,0.7345034077455275,0.012951205220759337,0.7294930070677939,0.010382859705523826,0.7402930402930403,0.029193645121082915,0.6998,0.023530830839560233,0.7200465201465202,0.008397437355447034,0.7784630952380953,0.002357672040578347,0.7689676509528589,0.0076061786190354435,283.6,31.87946047222255,300.2,23.530830839560256,1718.2,140.8002130680206
fico_heloc,FICO HELOC Full,convex,Convex,all,validation_balanced_accuracy,5,"10, 20, 30, 40, 50","0.75, 0.45, 0.50, 0.50, 0.00","1, 1, 1, 1, 1",0.7177820267686423,0.00519913018400716,0.728134769382801,0.011009013837909849,0.7325190279588776,0.013824769945563633,0.724908424908425,0.03216619901138745,0.7100000000000001,0.031945265689926554,0.7174542124542125,0.0049779615003590185,0.7787345238095238,0.001325817917102917,0.7664702323800746,0.008655776954541509,300.4,35.1254893204351,290.0,31.945265689926575,1792.0,145.55239606409782
fico_heloc,FICO HELOC Full,convex,Convex,nonzero,validation_f1,5,"10, 20, 30, 40, 50","0.75, 0.05, 0.50, 0.50, 0.40","1, 1, 1, 1, 1",0.7180688336520076,0.0054752661809852185,0.7281364012989584,0.01126465601205771,0.7332167884598872,0.013155619604733777,0.7241758241758243,0.03185049615176263,0.7113999999999999,0.03063168294429805,0.717787912087912,0.0051446005245062276,0.7793546703296703,0.0012752693626692175,0.7674328337778136,0.008071022749443366,301.2,34.78074179772479,288.6,30.63168294429805,1794.6,145.24737519142988
