dataset,dataset_label,seed,experiment,model,candidate_set,selection_criterion,selected_lambda,selected_C,feature_map,reps,entanglement,validation_F1,validation_Balanced Accuracy,validation_Business Cost,validation_FN,validation_FP,runtime_seconds,validation_source_path,Accuracy,Precision,Recall,Specificity,F1,Balanced Accuracy,ROC-AUC,PR-AUC,TN,FP,FN,TP,Business Cost
german_numeric,German Numeric Full,50,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.7,0.5,zz,1,full,0.6019417475728155,0.7157738095238095,109.0,17.0,24.0,0.0,supplementary_source/target_dataset_qsvc_experiments/german_numeric/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.705,0.5076923076923077,0.55,0.7714285714285715,0.528,0.6607142857142858,0.7288095238095238,0.4651972254083526,108,32,27,33,167.0
south_german,South German Full,10,convex,Convex,all,validation_f1,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,1.05,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,convex,Convex,all,validation_business_cost,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,convex,Convex,all,validation_balanced_accuracy,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,convex,Convex,nonzero,validation_f1,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,convex,Convex,nonzero,validation_business_cost,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,convex,Convex,nonzero,validation_balanced_accuracy,0.4,0.5,zz,1,full,0.5871559633027523,0.7038690476190477,109.0,16.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed10.csv,0.72,0.532258064516129,0.55,0.7928571428571428,0.5409836065573771,0.6714285714285715,0.7241666666666667,0.5692593382540236,111,29,27,33,164.0
south_german,South German Full,10,feature_specific,Feature-specific,all,validation_f1,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,1.029,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,10,feature_specific,Feature-specific,all,validation_business_cost,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,10,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,10,feature_specific,Feature-specific,nonzero,validation_f1,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,10,feature_specific,Feature-specific,nonzero,validation_business_cost,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,10,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.65,0.5,zz,1,full,0.5555555555555556,0.6785714285714286,120.0,18.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed10.csv,0.715,0.5238095238095238,0.55,0.7857142857142857,0.5365853658536586,0.6678571428571429,0.7169047619047618,0.5683697568069898,110,30,27,33,165.0
south_german,South German Full,20,convex,Convex,all,validation_f1,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,1.055,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,convex,Convex,all,validation_business_cost,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,convex,Convex,all,validation_balanced_accuracy,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,convex,Convex,nonzero,validation_f1,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,convex,Convex,nonzero,validation_business_cost,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,convex,Convex,nonzero,validation_balanced_accuracy,0.95,0.3,zz,1,full,0.5,0.625,132.0,18.0,42.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed20.csv,0.705,0.5052631578947369,0.8,0.6642857142857143,0.6193548387096774,0.7321428571428572,0.8108333333333333,0.6880425172115078,93,47,12,48,107.0
south_german,South German Full,20,feature_specific,Feature-specific,all,validation_f1,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,1.051,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,20,feature_specific,Feature-specific,all,validation_business_cost,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,20,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,20,feature_specific,Feature-specific,nonzero,validation_f1,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,20,feature_specific,Feature-specific,nonzero,validation_business_cost,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,20,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.9,0.3,zz,1,full,0.4684684684684684,0.6056547619047619,147.0,22.0,37.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed20.csv,0.74,0.5476190476190477,0.7666666666666667,0.7285714285714285,0.6388888888888888,0.7476190476190476,0.7876190476190476,0.6413877216840441,102,38,14,46,108.0
south_german,South German Full,30,convex,Convex,all,validation_f1,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,1.057,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,convex,Convex,all,validation_business_cost,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,convex,Convex,all,validation_balanced_accuracy,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,convex,Convex,nonzero,validation_f1,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,convex,Convex,nonzero,validation_business_cost,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,convex,Convex,nonzero,validation_balanced_accuracy,0.55,0.3,zz,1,full,0.5606060606060606,0.6755952380952381,102.0,11.0,47.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed30.csv,0.655,0.45161290322580644,0.7,0.6357142857142857,0.5490196078431373,0.6678571428571428,0.7379761904761905,0.582792610418464,89,51,18,42,141.0
south_german,South German Full,30,feature_specific,Feature-specific,all,validation_f1,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,1.076,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,30,feature_specific,Feature-specific,all,validation_business_cost,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,30,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,30,feature_specific,Feature-specific,nonzero,validation_f1,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,30,feature_specific,Feature-specific,nonzero,validation_business_cost,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,30,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.95,0.2,zz,1,full,0.5263157894736842,0.6517857142857143,126.0,18.0,36.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed30.csv,0.65,0.4489795918367347,0.7333333333333333,0.6142857142857143,0.5569620253164557,0.6738095238095239,0.7255952380952381,0.5767527917794459,86,54,16,44,134.0
south_german,South German Full,40,convex,Convex,all,validation_f1,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,1.077,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,convex,Convex,all,validation_business_cost,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,convex,Convex,all,validation_balanced_accuracy,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,convex,Convex,nonzero,validation_f1,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,convex,Convex,nonzero,validation_business_cost,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,convex,Convex,nonzero,validation_balanced_accuracy,0.85,0.2,zz,1,full,0.6165413533834586,0.7306547619047619,79.0,7.0,44.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed40.csv,0.59,0.4067796610169492,0.8,0.5,0.5393258426966292,0.65,0.7102380952380952,0.45919701576481703,70,70,12,48,130.0
south_german,South German Full,40,feature_specific,Feature-specific,all,validation_f1,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,1.05,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,40,feature_specific,Feature-specific,all,validation_business_cost,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,40,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,40,feature_specific,Feature-specific,nonzero,validation_f1,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,40,feature_specific,Feature-specific,nonzero,validation_business_cost,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,40,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.95,0.2,zz,1,full,0.5393258426966292,0.6741071428571428,137.0,24.0,17.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed40.csv,0.62,0.4069767441860465,0.5833333333333334,0.6357142857142857,0.4794520547945205,0.6095238095238096,0.6961904761904762,0.46593447550279077,89,51,25,35,176.0
south_german,South German Full,50,convex,Convex,all,validation_f1,0.05,0.5,zz,1,full,0.5420560747663551,0.6681547619047619,125.0,19.0,30.0,1.032,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6846428571428571,0.5328351693022003,95,45,27,33,180.0
south_german,South German Full,50,convex,Convex,all,validation_business_cost,0.2,0.5,zz,1,full,0.5405405405405406,0.6651785714285714,123.0,18.0,33.0,1.063,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.63,0.4125,0.55,0.6642857142857143,0.4714285714285714,0.6071428571428572,0.6910714285714286,0.5384467670872393,93,47,27,33,182.0
south_german,South German Full,50,convex,Convex,all,validation_balanced_accuracy,0.05,0.5,zz,1,full,0.5420560747663551,0.6681547619047619,125.0,19.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6846428571428571,0.5328351693022003,95,45,27,33,180.0
south_german,South German Full,50,convex,Convex,nonzero,validation_f1,0.05,0.5,zz,1,full,0.5420560747663551,0.6681547619047619,125.0,19.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6846428571428571,0.5328351693022003,95,45,27,33,180.0
south_german,South German Full,50,convex,Convex,nonzero,validation_business_cost,0.2,0.5,zz,1,full,0.5405405405405406,0.6651785714285714,123.0,18.0,33.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.63,0.4125,0.55,0.6642857142857143,0.4714285714285714,0.6071428571428572,0.6910714285714286,0.5384467670872393,93,47,27,33,182.0
south_german,South German Full,50,convex,Convex,nonzero,validation_balanced_accuracy,0.05,0.5,zz,1,full,0.5420560747663551,0.6681547619047619,125.0,19.0,30.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/convex/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6846428571428571,0.5328351693022003,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,all,validation_f1,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,1.049,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,all,validation_business_cost,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,all,validation_balanced_accuracy,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,nonzero,validation_f1,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,nonzero,validation_business_cost,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
south_german,South German Full,50,feature_specific,Feature-specific,nonzero,validation_balanced_accuracy,0.2,0.5,zz,1,full,0.5471698113207547,0.6726190476190477,124.0,19.0,29.0,0.0,supplementary_source/target_dataset_qsvc_experiments/south_german/feature_specific_weighting/lambda_validation_c_tuned_samplefull_seed50.csv,0.64,0.4230769230769231,0.55,0.6785714285714286,0.4782608695652174,0.6142857142857143,0.6863095238095238,0.5344921052492033,95,45,27,33,180.0
australian,Australian Full,10,convex,Convex,all,validation_f1,0.15,1.0,zz,1,full,0.8503937007874016,0.8232389730085583,51.0,8.0,11.0,0.77,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7922077922077922,0.7922077922077922,0.7377049180327869,0.7922077922077922,0.7649563551202896,0.817968916329572,0.8179521349291238,45,16,16,61,96.0
australian,Australian Full,10,convex,Convex,all,validation_business_cost,0.65,0.2,zz,1,full,0.8321167883211679,0.7760039499670837,43.0,5.0,18.0,0.76,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.782608695652174,0.7701149425287356,0.8701298701298701,0.6721311475409836,0.8170731707317073,0.7711305088354268,0.819672131147541,0.8191861980414793,41,20,10,67,70.0
australian,Australian Full,10,convex,Convex,all,validation_balanced_accuracy,0.15,1.0,zz,1,full,0.8503937007874016,0.8232389730085583,51.0,8.0,11.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7922077922077922,0.7922077922077922,0.7377049180327869,0.7922077922077922,0.7649563551202896,0.817968916329572,0.8179521349291238,45,16,16,61,96.0
australian,Australian Full,10,convex,Convex,nonzero,validation_f1,0.15,1.0,zz,1,full,0.8503937007874016,0.8232389730085583,51.0,8.0,11.0,0.0,curated_source/australian/results_all_zz/lambda_validation_results.csv,0.7681159420289855,0.7922077922077922,0.7922077922077922,0.7377049180327869,0.7922077922077922,0.7649563551202896,0.817968916329572,0.8179521349291238,45,16,16,61,96.0
